product_id,name,price,currency,variant,brand,category,available_colors,url,image_url
1-1859-000001-0124,Wool Blend Fringe Detail Coat,209.95,,Camel,Olivia TPS x NA-KD,,Beige,https://www.na-kd.com/en/products/wool-blend-fringe-detail-coat-camel-1859-000001-0124,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_fringe_detail_coat_1859-000001-0124_3_campaign.jpg?ref=7321AF56DE"
1-1859-000000-5786,Corduroy Detail Jacket,139.95,,Beige Print,Olivia TPS x NA-KD,,Beige,https://www.na-kd.com/en/products/corduroy-detail-jacket-beige-print-1859-000000-5786,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/corduroy_detail_jacket_1859-000000-5786_4_campaign.jpg?ref=91FC6664BD"
1-1100-010799-0315,Suede Jacket,309.95,,Cognac,,,Brown,https://www.na-kd.com/en/products/suede-jacket-cognac-1100-010799-0315,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/suede_jacket-1100-010799-0315_campaign_2.jpg?ref=392817AF74"
1-1100-009610-0017,Wool Blend Coat,149.95,,Brown,,,"Brown, Black, Dark Grey",https://www.na-kd.com/en/products/wool-blend-oversized-coat-brown-1100-009610-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_oversized_coat_1100-009610-0017_0023.jpg?ref=FB4DB73E4B"
1-1859-000013-0017,Regular fit blazer with check details,99.95,,Brown,Olivia TPS x NA-KD,,Checkered / Brown,https://www.na-kd.com/en/products/regular-fit-checked-detail-blazer-brown-1859-000013-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/regular_fit_checked_detail_blazer_1859-000013-0017_82_campaign.jpg?ref=64B5DEB655"
1-1100-010184-0001,Sculpted Blazer,99.95,,White,,,"White, Black, Brown",https://www.na-kd.com/en/products/sculpted-blazer-white-1100-010184-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/emmaaavo__1100-010184-0001_social.jpg?ref=7354A91A47"
1-1018-008235-1230,Low Waist Jeans,75.95,,DK Grey,,,"Dark Grey, Light Blue, Blue, Dark Blue, Black, Mid Blue, Light Grey, Dark Blue",https://www.na-kd.com/en/products/super-low-waist-y2k-jeans-dk-grey-1018-008235-1230,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_jeans-1018-008235-12305591649.jpg?ref=36AC67832F"
1-1100-009610-0002,Wool Blend Coat,149.95,,Black,,,"Black, Brown, Dark Grey",https://www.na-kd.com/en/products/wool-blend-oversized-coat-black-1100-009610-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_oversized_coat_1100-009610-0002_0040.jpg?ref=AA6F76D7EB"
1-1708-000079-1844,Oversized Long Trenchcoat,149.95,,Dark Beige,Josefine HJ x NA-KD,,"Dark Beige, Grey",https://www.na-kd.com/en/products/oversized-long-trenchcoat-dark-beige-1708-000079-1844,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_long_trenchcoat_1708-000079-1844_0033.jpg?ref=62108E6F4C"
1-1100-010184-0002,Sculpted Blazer,99.95,,Black,,,"Black, White, Brown",https://www.na-kd.com/en/products/sculpted-blazer-black-1100-010184-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/sculpted_blazer_1100-010184-0002embroderied_maxi_skirt_1100-010545-000219173.jpg?ref=B5E09A8B70"
1-1100-011740-0366,High Neck Short Coat,95.95,,Dark Grey,,,"Dark Grey, Beige, Black",https://www.na-kd.com/en/products/high-neck-short-coat-dark-grey-1100-011740-0366,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/high_neck_short_coat_1100-011740-0366_curated.jpg?ref=63809F14BF"
1-1100-008345-0017,Belted Short Trenchcoat,99.95,,Brown,,,"Brown, Khaki Green, Black, Beige",https://www.na-kd.com/en/products/belted-short-trenchcoat-brown-1100-008345-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/sarabiderman_1100-008345-0017_social4.jpg?ref=8484FA9BC1"
1-1018-008235-0047,Low Waist Jeans,75.95,,Light Blue,,,"Light Blue, Dark Grey, Blue, Dark Blue, Black, Mid Blue, Light Grey, Dark Blue",https://www.na-kd.com/en/products/low-waist-jeans-light-blue-1018-008235-0047,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/chloeshuterman_1018-008235-0047_social.jpg?ref=99C0495D92"
1-1100-011465-0017,Contrast Seam Faux Suede Jacket,99.95,,Brown,,,"Brown, Brown",https://www.na-kd.com/en/products/contrast-seam-faux-suede-jacket-brown-1100-011465-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/contrast_seam_faux_suede_jacket_1100-011465-0017_curated.jpg?ref=40021AA98D"
1-1100-009804-0002,Long Trenchcoat,129.95,,Black,,,"Black, Burgundy, Dark Grey, Light Beige",https://www.na-kd.com/en/products/long-trenchcoat-black-1100-009804-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/long_trenchcoat_1100-009804-000221562.jpg?ref=775B700A46"
1-1100-011874-0116,Mid Waist Loose Straight Denim,59.95,,Mid Blue,,,"Mid Blue, Dark Grey, Dark Blue",https://www.na-kd.com/en/products/mid-waist-loose-straight-denim-mid-blue-1100-011874-0116,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/sarabiderman_1100-011874-0116_social.jpg?ref=7ADCD0090B"
1-1100-007136-1478,Wide High Waist Jeans,59.95,,Rinse Wash,,,"Dark Blue, White, Light Blue, Mid Blue, Black, Dark Grey, Grey, Brown",https://www.na-kd.com/en/products/wide-high-waist-jeans-rinse-wash-1100-007136-1478,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_high_waist_jeans-1100-007136-1478_0029.jpg?ref=72A8F302DD"
1-1100-010371-0260,Soft Line Draped Top,35.95,,Offwhite,,,"Offwhite, Black, Brown, Red",https://www.na-kd.com/en/products/soft-line-draped-top-offwhite-1100-010371-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_line_draped_top-1100-010371-0260_1728.jpg?ref=FD59F00EDD"
1-1859-000012-4070,Pattern Detail Zip Sweater,109.95,,Off White,Olivia TPS x NA-KD,,Offwhite,https://www.na-kd.com/en/products/pattern-detail-zip-sweater-off-white-1859-000012-4070,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/pattern_detail_zip_sweater_1859-000012-4070_3_campaign.jpg?ref=303ACF5AE2"
1-1757-000126-0017,Suede Boot,159.95,,Brown,Lovisa Wallin x NA-KD,,Brown,https://www.na-kd.com/en/products/suede-boot-brown-1757-000126-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/suede_boot_1757-000126-0017_1_campaign.jpg?ref=7D67D217E8"
1-1100-010955-0212,Strap Detail Ballerinas,59.95,,Burgundy,,,"Burgundy, Black, Brown",https://www.na-kd.com/en/products/strap-detail-ballerinas-burgundy-1100-010955-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/strap_detail_ballerinas_1100-010955-021215349_flatlay-copy_flatlay_1.jpg?ref=C5CB4F7E71"
1-1018-008235-0003,Low Waist Jeans,75.95,,Blue,,,"Blue, Dark Grey, Light Blue, Dark Blue, Black, Mid Blue, Light Grey, Dark Blue",https://www.na-kd.com/en/products/super-low-waist-y2k-jeans-blue-1018-008235-0003,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_jeans_1018-008235-0003_0018.jpg?ref=90D0A76FB3"
1-1100-008131-0002,Oversized Trenchcoat,129.95,,Black,,,"Black, Brown, Beige, Light Beige",https://www.na-kd.com/en/products/oversized-trenchcoat-black-1100-008131-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_trenchcoat_1100-008131-0002_1_curated-1.jpg?ref=8653620F29"
1-1100-011738-0002,Double Breasted Short Coat,99.95,,Black,,,"Black, Brown",https://www.na-kd.com/en/products/double-breasted-short-coat-black-1100-011738-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/double_breasted_short_coat_1100-011738-0002_curated1.jpg?ref=46248F1A74"
1-1100-011861-0052,Oversized Classic Trenchcoat,139.95,,Khaki,,,"Khaki Green, Beige",https://www.na-kd.com/en/products/oversized-classic-trenchcoat-khaki-1100-011861-0052,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/carolinesjensenn_1100-011861-0052_social.jpeg?ref=54EECFA318"
1-1100-008345-0052,Belted Short Trenchcoat,99.95,,Khaki,,,"Khaki Green, Brown, Black, Beige",https://www.na-kd.com/en/products/belted-short-trenchcoat-khaki-1100-008345-0052,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/belted_short_trenchcoat_1100-008345-0052_curated_1.jpg?ref=4DBB7BE618"
1-1100-011697-0001,High Waist Pleated Wide Leg Pants,49.95,,White,,,"White, Beige",https://www.na-kd.com/en/products/high-waist-pleated-wide-leg-pants-white-1100-011697-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lyleehm_1100-011697-0001_social.jpg?ref=E0FA4AA298"
1-1100-008361-0212,Slingback Pumps,49.95,,Burgundy,,,"Burgundy, Black, Dark Red, Brown, Red, White, Brown",https://www.na-kd.com/en/products/slingback-pumps-burgundy-1100-008361-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lilysilwer_1100-008361-0212_social.jpg?ref=AA59F2F107"
1-1100-011861-0005,Oversized Classic Trenchcoat,139.95,,Beige,,,"Beige, Khaki Green",https://www.na-kd.com/en/products/oversized-classic-trenchcoat-beige-1100-011861-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_classic_trenchcoat_1100-011861-0005_1.jpg?ref=AC1576617D"
1-1100-011394-0260,Maxi Skirt,75.95,,Offwhite,,,Offwhite,https://www.na-kd.com/en/products/maxi-skirt-offwhite-1100-011394-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/clairerose_1100-011394-0260_14_social.jpg?ref=F25E1CA40F"
1-1100-011722-9326,Suede Ballerina,85.95,,DK Brown,,,"Brown, Beige",https://www.na-kd.com/en/products/suede-ballerina-dk-brown-1100-011722-9326,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/victoriaxbel_1100-011722-9326_social.jpg?ref=02E5029505"
1-1100-010371-0002,Soft Line Draped Top,35.95,,Black,,,"Black, Offwhite, Brown, Red",https://www.na-kd.com/en/products/soft-line-draped-top-black-1100-010371-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_line_draped_top-1100-010371-00022033.jpg?ref=BCDCAD844B"
1-1100-010653-0005,Seam Detail Belted Short Coat,99.95,,Beige,,,"Light Beige, Khaki Green, Black",https://www.na-kd.com/en/products/seam-detail-belted-short-coat-beige-1100-010653-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/sarahlamkin_1100-010653-0005_social.jpg?ref=589B283FFF"
1-1018-008235-0038,Low Waist Jeans,75.95,,Dark Blue,,,"Dark Blue, Dark Grey, Light Blue, Blue, Black, Mid Blue, Light Grey, Dark Blue",https://www.na-kd.com/en/products/low-waist-jeans-dark-blue-1018-008235-0038,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_jeans_1018-008235-0038.jpg?ref=DDC634CB51"
1-1100-010995-0003,Structured Detail Denim,75.95,,Blue,,,"Blue, White, Brown",https://www.na-kd.com/en/products/structured-detail-denim-blue-1100-010995-0003,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/marine_breadwhite_1100-010995-0003_1_social.jpg?ref=87A3B218FE"
1-1017-002143-0668,Satin Maxi Skirt,59.95,,Champagne,,,"Light Beige, Black, Burgundy, Offwhite, Light Yellow",https://www.na-kd.com/en/products/mid-waist-maxi-satin-skirt-champagne-1017-002143-0668,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/mid_waist_maxi_satin_skirt_1017-002143-0668_27862.jpg?ref=A82CFE225B"
1-1859-000002-7733,Checked Long Shirt,85.95,,Checked,Olivia TPS x NA-KD,,Checkered / Pink,https://www.na-kd.com/en/products/checked-long-shirt-checked-1859-000002-7733,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/checked_long_shirt__1859-000002-7733_3_campaign.jpg?ref=39040B6BF5"
1-1100-011872-0005,Wool Blend High Neck Short Coat,139.95,,Beige,,,"Beige, Burgundy, Black",https://www.na-kd.com/en/products/wool-blend-high-neck-short-coat-beige-1100-011872-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_high_neck_short_coat_1100-011872-0005_1.jpg?ref=92AC041165"
1-1859-000005-0362,Fringe Detail Sweater,75.95,,Wine,Olivia TPS x NA-KD,,Burgundy,https://www.na-kd.com/en/products/fringe-detail-sweater-wine-1859-000005-0362,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fringe_detail_sweater_1859-000005-0362_5_campaign.jpg?ref=B2BD857DE5"
1-1100-011870-0765,Pocket Detail Faux Suede Jacket,99.95,,Dark Brown,,,"Brown, Dark Beige",https://www.na-kd.com/en/products/pocket-detail-faux-suede-jacket-dark-brown-1100-011870-0765,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/pocket_detail_faux_suede_jacket_1100-011870-0765_22_curated.jpg?ref=EBCC51C641"
1-1859-000015-0002,Embroidery Pants,75.95,,Black,Olivia TPS x NA-KD,,Black,https://www.na-kd.com/en/products/embroidery-pants-black-1859-000015-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/embroidery_pants_1859-000015-0002_8_campaign.jpg?ref=B0F2304962"
1-1100-010658-0005,Double faced wool blend coat,199.95,,Beige,,,"Beige, Dark Grey",https://www.na-kd.com/en/products/wool-blend-coat-beige-1100-010658-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_coat-1100-010658-00051186.jpg?ref=463983DD15"
1-1859-000016-0002,Embroidery Blazer,99.95,,Black,Olivia TPS x NA-KD,,Black,https://www.na-kd.com/en/products/embroidery-blazer-black-1859-000016-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/embroidery_blazer_1859-000016-0002_8_campaign.jpg?ref=E0E977C3FF"
1-1812-001018-0003,Straight Stone Detail Denim,99.95,,Blue,Scandivv x NA-KD,,Mid Blue,https://www.na-kd.com/en/products/straight-stone-detail-denim-blue-1812-001018-0003,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/straight_stone_detail_denim_1812-001018-0003_campaign_campaign.jpg?ref=BD8861E5B6"
1-1100-008186-0002,Wide High Waist Suit Pants,59.95,,Black,,,"Black, Offwhite, Dark Brown, Grey, Beige, Burgundy, Navy, Light Yellow",https://www.na-kd.com/en/products/wide-leg-high-waist-suit-pants-black-1100-008186-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_high_waist_suit_pants_1100-008186-0002_0019.jpg?ref=7A84CBC169"
1-1100-012080-0146,Big Suede Tote Bag,209.95,,Tan,,,"Brown, Beige",https://www.na-kd.com/en/products/big-suede-tote-bag-tan-1100-012080-0146,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/big_suede_tote_bag_1100-012080-0146_curated.jpg?ref=B09297C23D"
1-1100-011810-0212,Squared Toe Leather Ankle Boots,149.95,,Burgundy,,,"Burgundy, Black",https://www.na-kd.com/en/products/squared-toe-leather-ankle-boots-burgundy-1100-011810-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/squared_toe_leather_ankle_boots_1100-011810-0212_0066.jpg?ref=DED8122FCC"
1-1100-011668-0002,Sculptured Tailored Vest,75.95,,Black,,,"Black, Beige",https://www.na-kd.com/en/products/sculptured-tailored-vest-black-1100-011668-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/sculptured_tailored_vest_1100-011668-0002_0015.jpg?ref=95F827375F"
1-1100-009658-0212,Boxy Corduroy Shirt,59.95,,Burgundy,Shpresa x NA-KD,,"Burgundy, Navy",https://www.na-kd.com/en/products/boxy-corduroy-shirt-burgundy-1100-009658-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/boxy_corduroy_shirt_1100-009658-02124_campaign.jpg?ref=0457C50973"
1-1100-010653-0052,Seam Detail Belted Short Coat,99.95,,Khaki,,,"Khaki Green, Light Beige, Black",https://www.na-kd.com/en/products/seam-detail-belted-short-coat-khaki-1100-010653-0052,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/seam_detail_belted_short_coat_1100-010653-0052_curated_1.jpg?ref=6ED234DF33"
1-1018-010217-0008,Wide Low Waist Suit Pants,59.95,,Grey,,,"Grey, Black, Brown",https://www.na-kd.com/en/products/heavy-low-waist-suit-pants-grey-1018-010217-0008,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/emmaaavo__1018-010217-0008_social.jpg?ref=316B252C19"
1-1100-011872-0270,Wool Blend High Neck Short Coat,139.95,,Plum,,,"Burgundy, Beige, Black",https://www.na-kd.com/en/products/wool-blend-high-neck-short-coat-plum-1100-011872-0270,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_high_neck_short_coat_1100-011872-0270_curated_2.jpg?ref=80D70D356E"
1-1100-011465-0005,Contrast Seam Faux Suede Jacket,99.95,,Beige,,,"Brown, Brown",https://www.na-kd.com/en/products/contrast-seam-faux-suede-jacket-beige-1100-011465-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/carolinesjensenn_1100-011465-0005_social.jpeg?ref=DA60D85215"
1-1100-007521-0017,Belted Coat,99.95,,Brown,,,"Brown, Black, Brown",https://www.na-kd.com/en/products/belted-coat-brown-1100-007521-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/belted_coat_1100-007521-0017_curated.jpg?ref=C4D03A5943"
1-1100-011081-0017,Oversized Blazer with Open Back,99.95,,Brown,,,"Brown, Black",https://www.na-kd.com/en/products/oversized-blazer-with-open-back-brown-1100-011081-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/oversized_tie_back_detail_blazer_1100-011081-0017_curated.jpg?ref=3E53CD9E12"
1-1018-010216-0002,Wide High Waist Suit Pants,59.95,,Black,,,"Black, White, Brown, Grey, Navy",https://www.na-kd.com/en/products/heavy-high-waist-suit-pants-black-1018-010216-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_1018-010216-0002_social.jpg?ref=7854942A0D"
1-1859-000007-0362,Fringe Detail Skirt,59.95,,Wine,Olivia TPS x NA-KD,,Burgundy,https://www.na-kd.com/en/products/fringe-detail-skirt-wine-1859-000007-0362,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fringe_detail_skirt_1859-000007-0362_2_campaign.jpg?ref=3DC9C53E9A"
1-1100-010100-0212,Faux Suede Oversized Trenchcoat,149.95,,Burgundy,,,"Burgundy, Brown, Beige",https://www.na-kd.com/en/products/faux-suede-trenchcoat-burgundy-1100-010100-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/faux_suede_trenchcoat-1100-010100-0212_0034.jpg?ref=B8DBFAB4E1"
1-1100-007321-0002,Soft Woven Tote,59.95,,Black,,,"Black, Brown",https://www.na-kd.com/en/products/soft-woven-tote-black-1100-007321-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/soft_woven_tote-1100-007321-0002_0013_creative.jpg?ref=2116A52771"
1-1100-008131-0017,Oversized Trenchcoat,129.95,,Brown,,,"Brown, Black, Beige, Light Beige",https://www.na-kd.com/en/products/oversized-trenchcoat-brown-1100-008131-0017,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fashionobsessed_1100-008131-0017_2_social.jpg?ref=A97C44CB75"
1-1100-011871-0366,Wool Blend Sleeve Detail Short Coat,139.95,,Dark Grey,,,"Dark Grey, Brown, Brown",https://www.na-kd.com/en/products/wool-blend-sleeve-detail-short-coat-dark-grey-1100-011871-0366,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wool_blend_sleeve_detail_short_coat_1100-011871-0366_2.jpg?ref=D11EA0BFAA"
1-1018-010207-0003,Loose Low Waist Long Jeans,59.95,,Blue,,,"Blue, Black, White, Dark Blue, Mid Blue, Light Grey, Dark Grey",https://www.na-kd.com/en/products/loose-low-waist-long-jeans-blue-1018-010207-0003,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_1018-010207-0003_social.jpg?ref=D5DAB24957"
1-1100-011134-5437,Long Sleeve Polo Shirt,39.95,,Indigo/Ecru Stripe,,,"Stripe / Blue, Stripe, Stripe, Stripe / Blue, Stripe",https://www.na-kd.com/en/products/collar-long-sleeve-top-indigoecru-stripe-1100-011134-5437,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/collar_long_sleeve_top_1100-011134-54379489.jpg?ref=A541C86CD0"
1-1018-008235-1198,Low Waist Jeans,75.95,,Washed Black,,,"Black, Dark Grey, Light Blue, Blue, Dark Blue, Mid Blue, Light Grey, Dark Blue",https://www.na-kd.com/en/products/super-low-waist-y2k-jeans-washed-black-1018-008235-1198,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_jeans_1018-008235-1198_19221.jpg?ref=CFCA2A7AF3"
1-1859-000003-0003,Lace Detail Denim Blazer,95.95,,Blue,Olivia TPS x NA-KD,,Blue,https://www.na-kd.com/en/products/lace-detail-denim-blazer-blue-1859-000003-0003,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lace_detail_denim_blazer_1859-000003-0003_2_campaign.jpg?ref=2E6B190EF9"
1-1100-011437-0191,Fringe Detail Wool Blend Jacket,159.95,,Light Camel,,,Beige,https://www.na-kd.com/en/products/fringe-detail-wool-blend-jacket-light-camel-1100-011437-0191,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/fringe_detail_wool_blend_jacket-1100-011437-0191_31277_creative.jpg?ref=096AD20155"
1-1100-009661-0212,Low Waist Wide Leg Corduroy Trousers,75.95,,Burgundy,Shpresa x NA-KD,,"Burgundy, Navy",https://www.na-kd.com/en/products/low-waist-wide-leg-corduroy-trousers-burgundy-1100-009661-0212,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_wide_leg_corduroy_trousers_1100-009661-0212_2_campaign.jpg?ref=26275A8D66"
1-1100-010653-0002,Seam Detail Belted Short Coat,99.95,,Black,,,"Black, Light Beige, Khaki Green",https://www.na-kd.com/en/products/seam-detail-belted-short-coat-black-1100-010653-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/seam_detail_belted_short_coat_1100-010653-0002_curated.jpg?ref=5733CDC35E"
1-1018-009676-0002,Fitted Lacing Blazer,95.95,,Black,,,"Black, White, Brown",https://www.na-kd.com/en/products/lacing-detailed-blazer-black-1018-009676-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/victoriaxbel_1018-009676-0002_1_social.jpg?ref=613ABCED98"
1-1100-007136-0001,Wide High Waist Jeans,59.95,,White,,,"White, Dark Blue, Light Blue, Mid Blue, Black, Dark Grey, Grey, Brown",https://www.na-kd.com/en/products/wide-high-waist-jeans-white-1100-007136-0001,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/wide_high_waist_jeans-1100-007136-0001_0060.jpg?ref=2F1B062B16"
1-1100-007847-0002,Short Scarf Detailed Coat,99.95,,Black,,,"Black, Brown, Burgundy, Offwhite",https://www.na-kd.com/en/products/short-scarf-detailed-coat-black-1100-007847-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/emmaaavo__1100-007847-0002_social.jpg?ref=AE55C18941"
1-1100-011684-0002,Knitted Round Neck Cardigan,49.95,,Black,,,"Black, Offwhite",https://www.na-kd.com/en/products/knitted-round-neck-cardigan-black-1100-011684-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/knitted_round_neck_cardigan_1100-011684-0002_curated.jpg?ref=B4584A6913"
1-1100-011723-0260,Unlined Leather Ballerina,75.95,,Offwhite,,,Offwhite,https://www.na-kd.com/en/products/unlined-leather-ballerina-offwhite-1100-011723-0260,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/unlined_leather_ballerina_1100-011723-0260_0018.jpg?ref=6AFA415F0A"
1-1100-011367-1478,Zip Detail Denim Jacket,95.95,,Rinse Wash,,,Dark Blue,https://www.na-kd.com/en/products/zip-detail-denim-jacket-rinse-wash-1100-011367-1478,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/nakd_1100-011367-1478_curated.jpg?ref=43A67C618D"
1-1017-002143-0002,Satin Maxi Skirt,59.95,,Black,,,"Black, Light Beige, Burgundy, Offwhite, Light Yellow",https://www.na-kd.com/en/products/mid-waist-maxi-satin-skirt-black-1017-002143-0002,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/emmaaavo__1017-002143-0002_social_1.jpg?ref=1F2E68B04D"
1-1859-000004-0003,Jeans with lace details,85.95,,Blue,Olivia TPS x NA-KD,,Blue,https://www.na-kd.com/en/products/lace-detail-denim-blue-1859-000004-0003,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/lace_detail_denim_1859-000004-0003_8_campaign.jpg?ref=63C736DD2E"
1-1100-009939-0812,Low Waist Leopard Denim,85.95,,Leoprint,,,Leopard,https://www.na-kd.com/en/products/straight-leopard-denim-leoprint-1100-009939-0812,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/low_waist_leopard_denim_1100-009939-0812_0013.jpg?ref=3635805EA0"
1-1100-011992-0005,Melange Tailored Shirt,59.95,,Beige,,,Beige,https://www.na-kd.com/en/products/melange-tailored-shirt-beige-1100-011992-0005,"https://www.na-kd.com/cdn-cgi/image/width=300,quality=80,sharpen=0.3/globalassets/melange_tailored_shirt-1100-011992-0005_0620_campaign.jpg?ref=69BB3A357C"
