product_id,name,current_price,original_price,discount,available_sizes,colors,availability,url,image_url
s14151_blue,Katrina Slitted Denim Mini Skirt,$14.40,$72.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14151_blue,https://edikted.com/cdn/shop/files/Edikted_lookbook_05_09_20239193_0a35dc67-4385-4404-a2be-6d0ddd084f02.jpg?v=1684656741&width=600
s20628_cream,Laline Oversized Knit Crop Top,$32.00,$64.00,50% OFF,"XS/S, M/L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20628_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025230049_d8b314c5-93f4-4ef1-9789-4bff756ea6cd.jpg?v=1749253522&width=600
s17457_pink,Miss Edikted Sweatpants,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17457_pink,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_06_2024111552copy.jpg?v=1731508823&width=600
s18752_white,Puppy Love Embroidered Sweater,$30.40,$76.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18752_white,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_21_2024117499.jpg?v=1732792362&width=600
s19785_gray-melange,Diara Lacey Babydoll Tank Top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19785_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025195900.jpg?v=1744289334&width=600
s21073_black-and-white,Paige Gingham Tailored Button Up Shirt,$28.00,$56.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21073_black-and-white,https://edikted.com/cdn/shop/files/14.jpg?v=1755744852&width=600
s18525_tan,Interlocked V Neck Tank Top,$17.40,$58.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18525_tan,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025156413copy.jpg?v=1738516322&width=600
s16131_navy,Kassidy Contrast T Shirt,$16.00,$40.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16131_navy,https://edikted.com/cdn/shop/files/S16131_NAVY-1.jpg?v=1723464734&width=600
s17666_white,Double Belt Ruffled Chiffon Mini Skort,$24.00,$80.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17666_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_17_2025183601_a232b4af-38ca-44ad-93e0-5d1f6deccdcd.jpg?v=1742844027&width=600
s18508_blue-washed,Stud & Grommet Low Rise Jeans,$58.00,$116.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18508_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025159697.jpg?v=1738331745&width=600
s18952_leopard,Zena Leopard Printed Backless Top,$20.80,$52.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18952_leopard,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_05_2024128804.jpg?v=1733854648&width=600
s18691_pink,Beaded Deep Cowl Neck Backless Top,$18.60,$62.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18691_pink,https://edikted.com/cdn/shop/files/ecom_6.jpg?v=1749161224&width=600
s19651_black,Ruffle Mesh Babydoll Tank Top,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19651_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_17_2025187089_1.jpg?v=1742921308&width=600
s19605_gray-melange,Narla Leopard Star T Shirt,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19605_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_10_2025171507.jpg?v=1739721844&width=600
s14723_red,Pippa Gingham Lace Up Corset,$22.80,$76.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14723_red,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_10_202320536.jpg?v=1713816607&width=600
s20983_light-gray-melange,Ravenna Off Shoulder Sweater,$33.00,$66.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20983_light-gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_04_20253663copy.jpg?v=1754485182&width=600
s20180_black,Zelda Bead & Sequin Strapless Top,$29.60,$74.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20180_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025229213.jpg?v=1749081206&width=600
s14885_pink,Pinstripe Boxer Shorts,$9.60,$48.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14885_pink,https://edikted.com/cdn/shop/files/Edikted_lookbook_07_11_20231628_a8aa141e-b3b0-4612-9ab3-1cea829e301e.jpg?v=1723483373&width=600
s19681_black,Kirsty Crochet Waist Knit Pants,$38.40,$96.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19681_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_16_2025245862.jpg?v=1750340239&width=600
s20302_blue,Rhinestone Magic 8 Tank Top,$10.80,$36.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20302_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025209902.jpg?v=1746439622&width=600
s20066_black,Jesika Sweetheart Halter Top,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20066_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025211879.jpg?v=1746957519&width=600
s17625_green,Oversized Striped Cable Knit Sweater,$31.20,$78.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17625_green,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_07_202455168.jpg?v=1723680674&width=600
s17199_black,Loose Fit V Neck T Shirt,$13.60,$34.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17199_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202432628.jpg?v=1720516030&width=600
s15183_beige,Juno Corset,$28.80,$72.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15183_beige,https://edikted.com/cdn/shop/files/Edikted_loobook_09_05_202311183.jpg?v=1728481710&width=600
s19703_navy,Rebel Linen Look Mini Skort,$35.00,$70.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19703_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_31_2025190144_075c74ff-c2d5-431b-a479-86510d23a0b1.jpg?v=1743949206&width=600
s19502_cream,Addey Linen Look Mini Skort,$21.60,$72.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19502_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_10_2025174265.jpg?v=1739721962&width=600
s17553_gray-melange,Riley Oversized Knit Sweater,$32.80,$82.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17553_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_11_2024133046_64999b93-85d7-455e-91c4-eec7934a76f1.jpg?v=1735222722&width=600
s17194_brown,Tala Belted Off Shoulder Mini Dress,$24.00,$80.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17194_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_12_202422581.jpg?v=1719388152&width=600
s17611_burgundy,Contrast V Neck Long Sleeve T Shirt,$21.00,$42.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17611_burgundy,https://edikted.com/cdn/shop/files/Edikted_lookbook_01_07_2025137343_4fdc7d7e-9b6e-4244-b884-f786e47b62c2.jpg?v=1741609704&width=600
s14372_black,Celestia Sheer Mesh Tube Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14372_black,https://edikted.com/cdn/shop/files/6.6-II9704_ab5eb41d-eb72-4368-ab7c-7b97689a7195.jpg?v=1713712068&width=600
s17841_blue-washed,Leopard Heart Washed Jeans,$30.60,$102.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17841_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_03_202460702.jpg?v=1726736634&width=600
s21230_dark-blue,Karah Belt Low Rise Jeans,$49.00,$98.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s21230_dark-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_04_20251493.jpg?v=1754560472&width=600
s14682_white,Livia Lacey Cotton Scrunch Mini Dress,$38.40,$96.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14682_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_10_202319116-2_763c6d70-23b4-428d-a3b7-19a583a90291.jpg?v=1713710927&width=600
s20268_cream,Western Graphic T Shirt,$10.20,$34.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20268_cream,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025208270.jpg?v=1746438244&width=600
s19550_navy,Petite Autumn Sweatpants,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19550_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025223295.jpg?v=1747580685&width=600
s17930_black,Karine Pinstripe Pleated Mini Skort,$29.60,$74.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17930_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_05_2024109481_8bbae3fe-a11c-4b89-a674-7d13848729ec.jpg?v=1731586257&width=600
s18187_blue,Shaylee Sequin Knit Mini Skirt,$16.80,$56.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18187_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_17_2025184139.jpg?v=1742890752&width=600
s19583_black,Burkley Keyhole Gathered Top,$16.80,$42.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19583_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025197421.jpg?v=1745138261&width=600
s14096_white,Twisted Split Front Tube Top,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14096_white,https://edikted.com/cdn/shop/files/6.52277.jpg?v=1713712779&width=600
s15314_black,Ramona High Rise Faux Leather Micro Shorts,$32.00,$64.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15314_black,https://edikted.com/cdn/shop/files/Edikted_lookbook_10_17_202337156.jpg?v=1697966735&width=600
s17821_gray-melange,Paden Ribbed Knit Wrap Top,$26.40,$66.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17821_gray-melange,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_21_2024120591.jpg?v=1732452828&width=600
s19613_yellow-and-white,Linnea Layered Contrast Lacey Bra Top,$29.60,$74.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19613_yellow-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_14_2025203527.jpg?v=1745317257&width=600
s18581_pink,Lakely Ribbed Bodysuit,$20.00,$50.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18581_pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_05_2024130204copy_862d4c7e-2a01-4414-8eeb-22be3ff0e816.jpg?v=1735058084&width=600
s12894_green,Fauna Nylon Track Pants,$30.00,$60.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12894_green,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_09_202474393copy.jpg?v=1726134807&width=600
s20511_burgundy,Ayana Layered Bandeau Halter Top,$10.80,$36.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20511_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_16_2025248226_47ac8dbc-5ed4-4e3b-8816-f684d3344348.jpg?v=1751303890&width=600
s19444_white,Greer Tie Front Halter Top,$16.00,$40.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19444_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025196796_9f9a24ad-08ba-48b8-9b6c-6d96c3990965.jpg?v=1743686015&width=600
s20791_light-blue,We'Re Edikted Sweat Shorts,$13.80,$46.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20791_light-blue,https://edikted.com/cdn/shop/files/Edikted_LKookbook_06_10_2025242667.jpg?v=1750933701&width=600
s12338_black,Fibi Tank Top,$16.00,$32.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s12338_black,https://edikted.com/cdn/shop/files/5.3.222824.jpg?v=1713818732&width=600
s17236_navy-and-white,Striped Eyelet Trim Tube Top,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17236_navy-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_02_202436189.jpg?v=1721307680&width=600
s18232_pink,Sheer Sequin Babydoll Tank Top,$16.80,$56.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18232_pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_05_2024111023.jpg?v=1731174329&width=600
s15117_black,Pinstripe Low Rise Jeans,$49.00,$98.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15117_black,https://edikted.com/cdn/shop/files/Edeikted_Lookbook_07_29_202445768_1caafa7e-d7fd-4afa-a162-5b76f6034768.jpg?v=1722864720&width=600
s20423_light-pink,Selene Lacey Mini Skort,$21.60,$54.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20423_light-pink,https://edikted.com/cdn/shop/files/Edikted_LKookbook_06_10_2025239504copy_97ebfc87-6eca-4e9c-bcc1-d2707909697a.jpg?v=1750604784&width=600
s18139_pink,Starfish Ruched Bikini Bottom,$13.20,$44.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18139_pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_10_2024179548copy_1c42a607-c20a-40f5-8016-c15c3d4fca01.jpg?v=1742852517&width=600
s18686_pink,Layered Bra Cowl Neck Top,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18686_pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025231381.jpg?v=1749078984&width=600
s16840_white,Marcella Wide Strap Mesh Corset,$29.60,$74.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16840_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_02_202434128_fd3adba8-9520-4ac3-8d31-32d01245b1f8.jpg?v=1721049638&width=600
s20951_blue,Seaborn Strapless Twist Front Top,$9.20,$46.00,80% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20951_blue,https://edikted.com/cdn/shop/files/Edikted_lookbook_05_30_2025257506_b2541bf9-0d65-4e56-bb6b-f654bb93ff5a.jpg?v=1751460405&width=600
s16102_navy,Linen Look Open Back Top,$16.80,$42.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16102_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_03_202415325.jpg?v=1713701569&width=600
s19095_gray,Cowl Neck Drop Waist Mini Dress,$19.80,$66.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19095_gray,https://edikted.com/cdn/shop/files/s19095_gray_01.jpg?v=1752601704&width=600
s19079_beige,Aviv Wide Neck Oversized Sweater,$29.00,$58.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19079_beige,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_11_2024133816.jpg?v=1734258295&width=600
s15619_black-and-white,Lounge Around Plaid Wide Leg Pants,$24.80,$62.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15619_black-and-white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_13_202415650_b6a60c3a-3a64-44cd-9de1-e5d85a342b50.jpg?v=1709806477&width=600
s16914_navy,Belted Pinstripe Denim Mini Dress,$43.20,$108.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16914_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_13_202426920.jpg?v=1718884564&width=600
s15811_black,Marigold Side Slit Top,$15.20,$38.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15811_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_02_13_202419666copy.jpg?v=1713716689&width=600
s16977_pink,Bayside Slitted Micro Skort,$24.00,$48.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16977_pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_29_2025211016.jpg?v=1746438362&width=600
s15609_black,Geneva Asymmetric Scarf Dress,$17.40,$58.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15609_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_04_20234677.jpg?v=1702215379&width=600
s18377_gray-melange,Aspen Ski Club Off Shoulder Top,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18377_gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_04_2024101876.jpg?v=1731507728&width=600
s15511_burgundy,Ruby Sheer Lace Tank Top,$13.20,$44.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15511_burgundy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_7_20230670.jpg?v=1713774867&width=600
s18562_white,Car Club Long Sleeve T Shirt,$20.00,$40.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18562_white,https://edikted.com/cdn/shop/files/Edikted_lookbook_11_06_2024111915.jpg?v=1731335164&width=600
s16800_white,Seville Cropped T Shirt,$12.00,$30.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16800_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_01_20245225copy.jpg?v=1715082867&width=600
s19094_white,Mica Floral Mini Skort,$17.40,$58.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19094_white,https://edikted.com/cdn/shop/files/Edikted_Ai_test_Lookbook165244_56728320-af3b-4103-9f57-996f538989c9.jpg?v=1739453827&width=600
s19276_light-pink,Daphney Ribbed T Shirt,$19.00,$38.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19276_light-pink,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_01_2025196537.jpg?v=1744029612&width=600
s17527_light-gray-melange,Tiana Henley Tank Top,$12.80,$32.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17527_light-gray-melange,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_09_202443656.jpg?v=1721730548&width=600
s18331_black,Mandy Bikini Bottom,$14.40,$48.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18331_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_10_2024177413.jpg?v=1741858732&width=600
s18716_black,Erica Sheer Gathered Top,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18716_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_03_17_2025184977_22ff6196-5530-41a3-92bd-e56aa99c7fa6.jpg?v=1745828209&width=600
s17821_light-pink,Paden Ribbed Knit Wrap Top,$26.40,$66.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17821_light-pink,https://edikted.com/cdn/shop/files/76543_184fe543-67bf-445b-bb45-53b292f5494d.jpg?v=1727172510&width=600
s19055_blue,Shailee Ruffled Bra Top,$22.80,$76.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19055_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_14_2025202842_b7cab7a8-fdcd-4c9e-a17b-21b58c8b7fe7.jpg?v=1745373442&width=600
s17674_beige,Tiger Printed Mesh Tank Top,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17674_beige,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_03_202461029_6de8761e-bf3a-4e28-960a-ec21c4931d94.jpg?v=1726057025&width=600
s15005_mauve,Evelin Ruched Hem Mini Dress,$19.20,$64.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15005_mauve,https://edikted.com/cdn/shop/files/Edikted_loobook_09_05_20238324.jpg?v=1694617442&width=600
s14257_yellow,Selma Mini Skirt,$22.00,$44.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s14257_yellow,https://edikted.com/cdn/shop/files/Edikted_lookbook_05_09_202310282_f3e87c1b-2304-4f9e-8d61-72808af7a672.jpg?v=1687102725&width=600
s15574_navy,Tamara Fold Over Knit Top,$28.00,$70.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15574_navy,https://edikted.com/cdn/shop/files/Edikted_Lookbook_08_06_202453500.jpg?v=1723131959&width=600
s19114_white,Laurie Polka Dot Tube Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19114_white,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025160572_ef73fe2a-90b7-4a34-b6f1-6b62e9f329b6.jpg?v=1738511109&width=600
s18184_black,Dina Contrast Triangle Bikini Top,$17.60,$44.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18184_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_05_14_2025220708_9458e8aa-41da-48ff-ac46-6ac9ef89e6f1.jpg?v=1749519465&width=600
s15608_brown,Darcy Studded Lace Up Corset,$39.00,$78.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15608_brown,https://edikted.com/cdn/shop/files/Edikted_Lookbook_12_04_20234036_1.jpg?v=1713819916&width=600
s20455_blue-washed,Studded Grommet Denim Mini Skort,$26.40,$88.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20455_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_2025232567copy.jpg?v=1750155932&width=600
s17895_blue,Elona Off Shoulder Knit Top,$26.40,$66.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17895_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_09_30_202481061_76d5214a-fa5c-4aed-8066-7f18f9e8fc26.jpg?v=1727875430&width=600
s16660_yellow,Gingham Bustier Mini Dress,$19.80,$66.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16660_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_04_202412474_863d7322-f40e-4c44-9348-468bd6aceef0.jpg?v=1717800502&width=600
s15317_gold,Karter Metallic Halter Top,$19.20,$48.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15317_gold,https://edikted.com/cdn/shop/files/Edikted_lookbook_10_17_202336945.jpg?v=1697998583&width=600
s16133_blue-washed,Fern Mid Rise Denim Shorts,$22.80,$76.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16133_blue-washed,https://edikted.com/cdn/shop/files/Edikted_Lookbook_07_01_202428782.jpg?v=1720009416&width=600
s19732_yellow,Monrow Micro Skort,$27.00,$54.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19732_yellow,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_03_2025227655-2.jpg?v=1749079085&width=600
s18959_pink,Cordelia Striped Mini Dress,$30.40,$76.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18959_pink,https://edikted.com/cdn/shop/files/CordeliaStripedMiniDress.jpg?v=1746749391&width=600
s20789_light-blue,Call Me Sweatpants,$23.40,$78.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20789_light-blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_06_16_2025243979copy.jpg?v=1751192842&width=600
s18494_black,Peni Mini Skort,$38.00,$76.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s18494_black,https://edikted.com/cdn/shop/files/Edikted_Lookbook_01_29_2025160199.jpg?v=1738507465&width=600
s17996_red,Ruffled Asymmetric Tank Top,$16.80,$42.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s17996_red,https://edikted.com/cdn/shop/files/Edikted_Lookbook_11_05_2024107767.jpg?v=1731174301&width=600
s19296_blue-and-white,Pinstripe Bubble Skirt Mini Dress,$20.40,$68.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19296_blue-and-white,https://edikted.com/cdn/shop/files/Edikted_lookbook_01_07_2025139669copy.jpg?v=1736433277&width=600
s15268_navy,Lacey Knit Cut Out Bodysuit,$21.60,$54.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s15268_navy,https://edikted.com/cdn/shop/files/Edikted_lookbook_09_03_202326506.jpg?v=1713715579&width=600
s19092_white,Mica Floral Cupped Corset,$24.00,$80.00,70% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s19092_white,https://edikted.com/cdn/shop/files/MicaFloralCuppedCorset.jpg?v=1746749702&width=600
s20674_light-pink,Ayv Sequin Floral Backless Mini Dress,$46.00,$92.00,50% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s20674_light-pink,https://edikted.com/cdn/shop/files/4_1423b68d-4686-4bbe-95dc-a444e5c09be6.jpg?v=1752171001&width=600
s16057_blue,Meg Long Sleeve Top,$14.40,$36.00,60% OFF,"XS, S, M, L, XL",N/A,In Stock,https://edikted.com/collections/all/products/s16057_blue,https://edikted.com/cdn/shop/files/Edikted_Lookbook_04_30_2025217476.jpg?v=1746958053&width=600
